"year","month","Portal","JRN_ecotone3","JRN_ecotone9","JRN_ecotone12","JRN_SMES_blackgrama","JRN_SMES_creosote","SEV_5pgrass","SEV_5plarrea","SEV_blugrama","SEV_goatdraw","SEV_rsgrass","SEV_rslarrea","SEV_savanna","SEV_two22","SGS"
"2000","03",0.112367844,0.11271939,0.113473141,0.102536221,0.111687508,0.1038791055,0.086819158,0.0904318016666667,0.0879969445,0.2438468165,0.080622015,0.0750310055,0.129410072,0.131883525,NA
"2000","05",0.102658745333333,0.12206612775,0.122110477333333,0.1082631575,0.1176708925,0.0990758335,0.12043716725,0.128512117,0.137090313,0.2210392225,0.12417499025,0.11328293325,0.142478676,0.17678507575,0.237868842
"2000","06",0.111891621333333,0.12972430725,0.127965767,0.117624435,0.121484995,0.1035488665,0.111450881,0.117468275666667,0.117657355333333,NA,0.122645842,0.107545581,0.14118734,0.1617526935,0.3939994885
"2000","07",0.175967989,0.2209200835,0.23443468075,0.2118903645,0.233008021,0.18657863725,0.112110422,0.120724163,0.153872773,0.247326234,0.108201728,0.100625322666667,0.1404159645,0.165520819,0.3783743955
"2000","08",0.147781666333333,0.1799043945,0.2031852795,0.182939905,0.1824418035,0.143192225,0.127145290333333,0.135367784,0.145170836,0.275253267,0.1168826515,0.1221012725,0.163168729,0.172653637,0.3695770765
"2000","09",0.1405422535,0.164092271,0.180216595,0.160553322,0.163395843333333,0.122762117666667,0.117578198,0.12575273,0.123384474,0.255298876,0.10653467,0.1181259805,0.158704888,0.172560404,0.229026573
"2000","10",0.1264250085,0.161710882,0.172269607,0.157417702,0.1689668675,0.142845515,0.10771878,0.118939636,0.118746469,NA,0.113251042,0.107985687,NA,0.175521163,0.327990512
"2000","11",0.1613579265,0.113338283,0.117538416,0.102769494,0.110911913,0.110560316,0.1060348905,0.1208065725,0.060971204,0.280410628,0.0992784695,0.100039443,0.147251885,0.1648376565,0.222013988
"2000","12",0.28160524,0.1173087765,0.122249907,0.107731552,0.117567717666667,0.12224256,0.092583962,0.109653614,0.084568276,NA,0.083748186,0.087619625,NA,0.154710755,0.001918217
"2001","01",0.290523887333333,0.115255262,0.119685281,0.102928253,0.101791471333333,0.115551949,0.0865993645,0.10121521,0.0638180355,0.196704498,0.086346836,0.086934074,0.088355337,0.1150032375,0.171202633
"2001","02",0.314520586,NA,NA,NA,NA,NA,0.0911167725,0.103832427,0.0624821455,0.219424386,0.063136256,0.075501319,0.136506361,0.1068209675,0.099842835
"2001","03",0.276483858666667,0.122561868,NA,NA,NA,NA,0.0952319315,0.106423181,0.0883437855,NA,0.08855767,0.088510095,NA,0.119184944,0.150749878
"2001","04",0.200980766666667,0.137429803,0.149078485,0.1196942165,0.1494318595,0.123531846,0.135521366666667,0.143312279,0.162152429,0.255063601,0.118512376,0.122180589333333,0.1724014745,0.164916619,0.243331421
"2001","05",0.16205118,0.1408256535,0.151143055333333,0.1362461355,0.14395845025,0.115784268,0.130741541,0.140775216,0.150913255,NA,0.133800575,0.128403822,0.174863112,0.159033765,0.54207097
"2001","06",0.156666041666667,0.134679962,0.147458045,0.130830658,0.138544236,0.1027842835,0.11812309725,0.1268232855,0.110961677,0.2505948945,0.122465484,0.11969785525,0.156187208,0.14703621625,0.462079115
"2001","07",0.1654703625,0.1353642195,0.148792125,0.130826074,0.140305103,0.10748923475,0.125263174,0.13153431025,0.113001260666667,0.236749194,0.114284985,0.110814485,0.1512794145,0.15440015525,0.455125373
"2001","08",0.207101555,0.125840485,0.143666381,0.121369864,0.1339730425,0.104513181,0.191286936333333,0.164349554333333,0.154602208333333,0.279030682,0.150968882,0.124704779333333,0.215681582,0.171560514,0.492053911
"2001","09",0.199164225,0.14072160125,0.1574360035,0.1320987915,0.1516950235,0.120154305,0.172049363333333,0.157825506,0.140891477333333,0.2805215935,0.131479128,0.110251062333333,0.2032542705,0.1615587395,0.3759016845
"2001","10",0.159906096,0.163345376,0.1767753705,0.1468791325,0.16886248825,0.125103184,0.1414620075,0.1412524075,0.127014348,0.285797574,0.121553248666667,0.109824651,0.182616473,0.148924664666667,0.250228969
"2001","11",0.146084556,0.1215942255,0.14767373325,0.119684759,0.135004217,0.11771700875,0.125603716,0.130402432,0.117008017,0.290246586,0.104093354,0.09299832975,0.165744597,0.1562070385,0.290822455
"2001","12",0.134177861333333,0.14226939125,0.15181865275,0.1314808425,0.14744625375,0.147775088,0.109828288666667,0.131301651,0.114069746,0.154533242,0.109926187,0.103595360666667,NA,0.166398075333333,NA
"2002","01",0.128644293666667,0.1202528135,0.130021917,0.113653848,0.126949541,0.11817428725,0.110417413,0.125778989333333,0.0589957085,0.097825261,0.0990904706666667,0.0924074,0.050856855,0.146881769333333,0.166620116
"2002","02",0.125529053333333,0.1115558755,0.119400315,0.099197452,0.116339492,0.1051293085,0.106851124,0.118207057333333,0.0944507303333333,0.283105347,0.0954769733333333,0.0892711413333333,0.151764905,0.139343335333333,0.177205853
"2002","05",0.106814369666667,0.119281802,0.128776719,0.108118418,0.1228445435,0.09358119425,0.093674442,0.098928572,0.088068323,0.2096751805,0.092680046,0.085352106,0.114661879,0.112259528,NA
"2002","06",0.111970113333333,0.1188318975,0.1233341685,0.1073162235,0.1159569,0.09362100525,0.0955811603333333,0.0991647676666667,0.0948720433333333,0.211118441,0.097657796,0.091238689,0.118758894,0.113754945333333,0.2940160695
"2002","07",0.1209918335,0.129169395666667,NA,0.123127555,0.1380519795,0.11536227075,0.101193271333333,0.0982512865,0.102240153333333,0.206717551,0.09872421925,0.0930777535,0.124374587,0.110994957,0.252796092
"2002","08",0.327080776333333,0.120560928666667,0.185853578,0.189498110666667,0.127694147,0.172474689333333,0.176279587333333,0.162658076,0.2497937,0.2845754965,0.0977500933333333,0.0910529733333333,0.214436691,0.142497646666667,0.323779214
"2002","09",0.263573847333333,0.1259835025,0.183589242,0.154144875,0.1125723165,0.1693375465,0.228508854,0.195013124,0.271884465,0.3236020825,0.1101452525,0.114425723333333,0.283247499,0.143948202,NA
"2002","10",0.199373668,0.1096620565,0.137162438,0.130067572,0.1120931315,0.1263188055,0.2085879015,0.187498366,0.28349441825,0.315671424,0.1195448375,0.12148156975,0.249483387,0.181691468333333,0.240346036
"2002","12",0.135472237,0.0886805866666667,0.107583499,0.099293914,0.102605868333333,0.1185006015,0.083267969,0.108135532666667,0.115372799,NA,0.098141573,0.095204256,0.110111995,0.164054155,0.153549929
"2003","01",0.120903495,0.0861719725,0.096190238,0.089828898,0.0895800825,0.1090769235,0.100639175333333,0.12286348725,0.120946706,0.259187189333333,0.0900796546666667,0.095449699,0.1678776525,0.143406426666667,0.144717645
"2003","02",0.119026871,0.091007047,0.0982472465,0.088427811,0.0944301005,0.10560490875,0.10275319325,0.11473895625,0.1143120625,0.257104842333333,0.089255456,0.08872152725,0.1591828835,0.136443073,0.151131096
"2003","03",0.119188699,0.098195837,0.10180835,0.0900064245,0.10408557,0.1103050185,0.08869468175,0.0993383515,0.110630359,0.24522671125,0.08077123175,0.07994193425,0.143250898333333,0.12445098,0.14955279
"2003","04",0.1043176215,0.113871449,0.1151991235,0.104407233,0.1163005245,0.1252053895,0.097535662,0.104202355,0.126139539,0.236330111,0.0856583513333333,0.0861344853333333,0.1374226415,0.121469287666667,0.156759206
"2003","05",0.111321611,0.12015118,0.129655033,0.118121547,0.119932907,0.1169523155,0.106615576,0.113809696,0.11890580525,0.22226314825,0.09551651175,0.09138852475,0.135511937,0.12614331275,0.440531407
"2003","06",0.108152663333333,0.119813,0.131961884,0.1234821615,0.120255137,0.11168103125,0.10670458,0.111193323,0.117866223666667,0.229227567666667,0.0997398026666667,0.09319257,0.140997279333333,0.132735647333333,0.423513745
"2003","07",0.109466463,0.116351399,0.127500896,0.121824383,0.118374675,0.111059706,0.1073826155,0.110545897,0.11075917075,0.22771781225,0.10211709,0.09574757725,0.142527062,0.134240811,0.3454279055
"2003","08",0.123361501,0.120156594,0.131006029,0.1276056605,0.121646936,0.113013338,0.103752572,0.10701023325,0.105431002,0.234360783,0.093887378,0.0889033395,0.14588936075,0.132664899333333,0.423938469
"2003","09",0.120527814,0.108666766,0.115858268,0.118201993,0.108849437,0.1028439955,0.111650077666667,0.115246596333333,0.109348576666667,0.265851923,0.094127123,0.088769939,0.191588375,0.1667070465,0.34237972
"2003","10",0.113363592,0.109002229,0.116887785,0.117891169,0.110686351,0.10510026525,0.124975323,0.126397545666667,0.123756843,0.282396305666667,0.09675053325,0.0916529313333333,0.212642608666667,0.17358740825,0.2289970465
"2003","11",0.115709497,0.100579502666667,0.108709113333333,0.104978294,0.104947703666667,0.10228623175,0.123650171,0.131423571,0.135241683333333,0.297962599,0.0945612805,0.0941639485,0.209964594666667,0.146044289,0.196993471
"2003","12",0.110766262666667,0.091568625,0.097242103,0.0892348575,0.095901633,0.098192019,0.101307807333333,0.119216199666667,0.111290128666667,0.2781545725,0.0869304343333333,0.088538111,0.168019357,0.1526836115,0.172917463
"2004","01",0.142425736333333,0.097751618,0.102031615,0.098479205,0.100170144,0.1032123745,0.104269508333333,0.124001427666667,0.097143991,0.284840018,0.0893076863333333,0.0918053533333333,0.122680254,0.1491991585,NA
"2004","02",0.156794284,0.0901766325,0.0937446255,0.086314514,0.091697233,0.09214157125,0.093815051,0.109653336,0.093961546,0.25298457,0.0719991316666667,0.0752433163333333,0.1357989675,0.131834418666667,0.1549058
"2004","03",0.208197358,0.086022889,0.089600582,0.083253481,0.087397548,0.0871942425,0.0901714513333333,0.102739143333333,0.102529373,0.232474288,0.0805650356666667,0.083965292,0.1377669475,0.1220251795,0.1723330675
"2004","04",0.142152621,0.104503738,0.110928747,0.113826341,0.104686085,0.127308166,0.118149666,0.124648586666667,0.154861690666667,0.2304629885,0.106237533,0.1073123335,0.1585731825,0.123718024,0.288243369
"2004","05",0.129326145666667,0.119568582,0.127478748,0.129178207,0.120377632,0.12910744525,0.14845488825,0.14956708775,0.169936594,0.245784975333333,0.12515097775,0.12255563025,0.17735758725,0.1591192405,NA
"2004","06",0.12250552425,0.117961097,0.127941981,0.125747568,0.1222880745,0.138615696666667,0.133366279,0.136702975666667,0.138042777333333,0.236188935,0.115947898666667,0.111418187,0.158567627,0.1469874125,0.2980372465
"2004","07",0.129802138,0.1240463,0.1284342505,0.1423645405,0.1250087205,0.11880974275,0.15584613825,0.153768179,0.20442008625,0.26100731975,0.112931335,0.11017072525,0.1927626375,0.145777602333333,0.352953076
"2004","08",0.252997639,NA,NA,NA,NA,NA,0.1878388565,0.1800602225,0.30605862,0.302067056,0.128436551,0.1286955225,0.247224571,0.20257743,0.403179655
"2004","09",0.217095921666667,0.1664498405,0.151543463,0.157938572,0.160032951,0.15272405475,0.157818973,0.154688588333333,0.259296808666667,0.284400354333333,0.125787805,0.121163362333333,0.207346064666667,0.202784341,0.2891043705
"2004","10",0.1930346475,NA,NA,NA,NA,NA,0.125599248666667,0.135353819,0.184177186,0.2602988635,0.113223825666667,0.105462117,0.188723396,0.184596985,0.269295218
"2004","11",0.1449183175,0.126262003,0.1198876255,0.112749703,0.127142029,0.14171067075,0.1182347525,0.12992145825,0.14617679175,0.303573069,0.1034216645,0.101054957,0.1852117915,0.167960281333333,NA
"2004","12",0.1527833,0.118070577,0.106303195,0.102344408,0.1183058565,0.137015122,0.117117886,0.136153948,0.118581172,NA,0.101728914,0.099885067,0.1569103615,0.161253884,0.008526238
"2005","01",0.204973114,0.110783882,0.110205626,0.091036789,0.113693446,0.123134113,0.108772459,0.1252233955,0.10553123,0.311152511,0.0945761115,0.0943933,0.170926093,0.155924084,0.280564646
"2005","02",NA,0.089862762,0.103706346,NA,0.101167605,0.1041991555,NA,0.106022083,NA,NA,0.09025038,0.088327165,NA,0.145020753,0.245367115
"2005","03",0.283797532,0.145226157,0.144648654,0.096450766,0.148130696,0.1486120745,0.100013583,0.110821301,0.1049455915,0.2636613045,0.0873057195,0.083146339,0.1427418945,0.131623317,0.241364188
"2005","04",0.1835193345,0.1673525505,0.160724379,0.124807344,0.160608974,0.169265228,0.12588185,0.137503743,0.1447620855,0.245963979333333,0.107443032,0.108091186,0.158707207,0.1483616125,0.275206446
"2005","05",0.14448558675,0.163796828,0.179790936,0.1584205535,0.1704420185,0.1636704245,0.15220785975,0.1615162245,0.161557862,0.236415576,0.13221505875,0.132414344,0.175962021,0.16921775675,0.369785625
"2005","06",0.14236931875,0.162814658,0.176771799,0.172508623,0.167605882,0.159092169,0.138388630666667,0.146022064666667,0.133068050333333,0.236990055,0.132654745666667,0.127531874666667,0.154299189666667,0.159528300666667,0.410745775
"2005","07",0.147770988,0.158154293,0.171909843,0.1618208105,0.1616264835,0.14817572225,0.13114025925,0.1343127805,0.126793681,0.238420240333333,0.12922585675,0.1182122405,0.149810112,0.153644402666667,0.3700914105
"2005","08",0.178709805,0.154908868,0.168561963,0.153667987,0.158733513,0.13940442,0.14008516,0.13843563,0.130483230333333,0.241533149,0.127004855333333,0.116888084666667,0.147537612,0.150122485333333,0.439462572
"2005","09",0.19957369975,0.158951874,0.171916189,0.155812516,0.169698883,0.202789246,0.210382512,0.165495662666667,0.191861843,0.2752249195,0.1215530635,0.11580478225,0.23180773,0.147524187333333,0.232297494
"2005","10",0.157274662,0.138725296,0.148388102,0.134850489,0.1448061635,0.167986927,0.1841011275,0.158738494,0.218130607,0.307476718,0.1261116665,0.1226135975,0.241580012,0.168714537,0.267460647
"2005","11",0.137638682666667,0.124517682,0.130058067,0.117014246,0.129116082,0.151740109,0.128634179333333,0.126187899666667,0.155008407666667,0.274744047333333,0.113509242,0.109090062,0.203601001,0.130080052,0.240370084
"2006","01",0.107486874,0.1044066825,0.106311068,0.0966784155,0.105406821,0.12815235875,0.119637234666667,0.122650094,0.111244558,0.282626581333333,0.091410186,0.0926007176666667,0.167335272666667,0.146100717,NA
"2006","02",0.10604698025,0.103259067,0.108801057,0.0977085975,0.1053602395,0.118092261,0.1123184295,0.1132693725,0.0986903703333333,0.23050336025,0.081095518,0.0813548216666667,0.1508335055,NA,0.189598928
"2006","03",0.102625257,0.096426554,0.101351122,0.093589447,0.099305003,0.103894525,0.107692755,0.1073595075,0.097422897,0.2178039525,0.084199667,0.0765728505,0.131032674,0.120811643,0.2007491
"2006","04",0.1004975005,0.102146619,0.10780883,0.099644329,0.103557043,0.106524636,0.108994822,0.106614717333333,0.105197204333333,0.216972655666667,0.0835613856666667,0.0821884426666667,0.125906547666667,0.117801966,0.265627383
"2006","05",0.095698258,0.106092174666667,0.11442017,0.106564367,0.109152767666667,0.107188004,0.11066420725,0.10837533475,0.0999464415,0.206242335,0.09174366725,0.08689512725,0.120973095,0.115522084,0.282119126
"2006","06",0.1047631575,0.106003551,0.117026804,0.1129887745,0.1094194,0.11008964,0.112858721,0.111830678333333,0.105738328,0.207758052,0.0967138393333333,0.0908984855,0.1243778895,0.120501688,0.243063883
"2006","07",0.142677445,0.12278456,0.123781129,0.114355375,0.116575223,0.1107960105,0.148184694333333,0.135484075666667,0.1118879805,0.250968267,0.110822669,0.1167044805,0.179344459,0.138118278,NA
"2006","08",NA,0.282658815,0.1725018635,0.187891156,0.251969074,0.1885326795,0.352892552,0.2448370745,0.328553242,0.32446184,0.183050746,0.2077326045,0.321859354,0.236648124,0.446769128
"2006","09",0.3775424165,NA,NA,NA,NA,NA,0.258509532,0.25556745,0.319615594,0.332047041,0.1771975405,0.1879779785,0.322013765,0.2177702965,NA
"2006","10",0.2500597205,0.241822951,0.201433427,0.214448459,0.215012109,0.2354750485,0.194661175,0.204397519,NA,NA,0.163552792,0.167176743,0.224249115,0.223019283,NA
"2006","11",0.21937444025,0.197415218,0.1658241795,0.153667828,0.176280632,0.1671332845,0.135353386333333,0.148482956333333,0.172341762,0.300801684,0.130607466333333,0.120589809333333,0.212233456,0.18559352675,0.1931618785
"2006","12",0.156771280333333,0.1679736015,0.1473679,0.127399221,0.153284042,0.14045159,0.1204474785,0.134045438,0.127189095,0.296135395,0.109062048,0.104242327,0.194030827,0.1713318715,0.197870489
